,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Household_Status,Citizenship,Tax_Status,Gains,Losses,Dividends
381,43,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,0
383,23,1,693.1542112950341,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
385,59,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
386,44,0,693.1542112950341,711.0952068286277,0,806.9424928794249,0,414.2280701754386,0,0,0
387,38,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
388,40,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
393,30,0,773.3871370590072,711.0952068286277,1,806.9424928794249,1,414.2280701754386,0,0,0
394,53,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
395,43,0,693.1542112950341,711.0952068286277,0,806.9424928794249,1,414.2280701754386,0,0,0
396,32,1,679.3261231281198,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
397,74,1,693.1542112950341,747.7302481351804,4,728.6656035328754,1,664.4714790224112,0,0,1
399,28,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
400,24,1,773.3871370590072,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
402,32,0,693.1542112950341,805.5011764705882,5,806.9424928794249,1,660.7064309306392,0,0,0
403,22,0,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
404,36,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
405,60,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
406,19,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
407,25,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
410,22,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
411,22,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
412,53,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
413,17,1,693.1542112950341,711.0952068286277,5,382.32666666666665,1,660.7064309306392,0,0,0
414,55,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
415,36,0,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
416,63,1,679.3261231281198,747.7302481351804,4,806.9424928794249,0,796.7804206309464,0,0,0
417,42,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
419,35,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
420,30,1,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
422,37,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
424,58,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
425,38,0,693.1542112950341,711.0952068286277,4,806.9424928794249,0,796.7804206309464,0,0,0
426,17,0,693.1542112950341,747.7302481351804,2,382.32666666666665,1,660.7064309306392,0,0,1
427,27,0,773.3871370590072,711.0952068286277,4,618.0247933884298,0,660.7064309306392,0,0,0
429,55,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
430,24,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
431,36,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
432,38,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,1,0,0
433,45,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
434,40,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
436,25,0,679.3261231281198,747.7302481351804,0,806.9424928794249,0,414.2280701754386,0,0,0
437,18,0,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
439,26,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
440,32,1,773.3871370590072,711.0952068286277,3,806.9424928794249,1,697.4142614601019,0,0,0
441,32,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
442,48,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
443,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
444,35,1,773.3871370590072,747.7302481351804,5,806.9424928794249,0,697.4142614601019,1,0,0
445,39,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
447,18,1,693.1542112950341,747.7302481351804,3,569.4171686746988,1,414.2280701754386,0,0,0
448,20,1,773.3871370590072,711.0952068286277,3,618.0247933884298,1,660.7064309306392,0,0,0
450,56,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
451,32,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
452,39,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,0
453,44,1,693.1542112950341,711.0952068286277,2,806.9424928794249,1,796.7804206309464,0,0,0
454,23,0,693.1542112950341,747.7302481351804,4,618.0247933884298,1,660.7064309306392,0,0,0
455,39,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
456,21,0,693.1542112950341,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,0,0
458,32,1,693.1542112950341,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
459,20,1,693.1542112950341,805.5011764705882,5,569.4171686746988,1,660.7064309306392,0,0,0
460,44,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
461,44,1,693.1542112950341,711.0952068286277,5,806.9424928794249,0,660.7064309306392,0,0,0
462,47,0,773.3871370590072,711.0952068286277,5,728.6656035328754,0,796.7804206309464,0,0,0
463,57,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
465,37,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
466,15,1,693.1542112950341,805.5011764705882,3,382.32666666666665,1,660.7064309306392,0,0,0
468,26,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,697.4142614601019,0,0,0
472,41,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,0,0,1
474,60,0,679.3261231281198,747.7302481351804,1,806.9424928794249,1,796.7804206309464,0,0,1
475,21,0,773.3871370590072,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
476,51,1,773.3871370590072,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,1
477,49,0,773.3871370590072,805.5011764705882,5,806.9424928794249,1,796.7804206309464,1,0,1
478,32,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
480,22,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
481,44,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
482,34,1,679.3261231281198,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,1,0
483,37,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
484,22,0,693.1542112950341,711.0952068286277,1,569.4171686746988,1,414.2280701754386,0,0,0
486,38,1,679.3261231281198,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
487,36,1,693.1542112950341,711.0952068286277,0,728.6656035328754,0,796.7804206309464,0,0,0
488,46,0,773.3871370590072,747.7302481351804,4,806.9424928794249,1,796.7804206309464,0,0,0
489,35,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
490,34,1,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
492,18,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
496,23,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
497,49,1,693.1542112950341,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
498,47,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
499,46,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
500,29,1,773.3871370590072,747.7302481351804,5,618.0247933884298,1,697.4142614601019,0,0,0
502,39,1,679.3261231281198,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,1
503,49,1,773.3871370590072,711.0952068286277,0,728.6656035328754,1,796.7804206309464,0,0,0
504,38,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
505,43,1,679.3261231281198,747.7302481351804,1,728.6656035328754,1,796.7804206309464,0,0,0
506,32,0,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
507,17,1,693.1542112950341,747.7302481351804,2,618.0247933884298,1,660.7064309306392,0,0,0
508,16,0,693.1542112950341,711.0952068286277,3,382.32666666666665,1,660.7064309306392,0,0,0
510,33,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
511,25,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
512,24,0,773.3871370590072,747.7302481351804,4,618.0247933884298,1,660.7064309306392,0,0,0
513,52,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
515,41,0,693.1542112950341,711.0952068286277,5,642.3239740820734,1,796.7804206309464,0,0,0
516,19,0,773.3871370590072,747.7302481351804,2,569.4171686746988,1,660.7064309306392,0,1,0
517,29,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
518,46,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
519,42,1,693.1542112950341,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
521,40,1,773.3871370590072,711.0952068286277,4,806.9424928794249,1,796.7804206309464,0,0,1
523,43,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
524,36,1,679.3261231281198,711.0952068286277,5,806.9424928794249,0,660.7064309306392,0,0,1
525,19,0,773.3871370590072,711.0952068286277,0,569.4171686746988,1,414.2280701754386,0,0,0
526,42,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
527,55,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
528,37,1,773.3871370590072,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,1
529,59,1,679.3261231281198,711.0952068286277,5,806.9424928794249,0,660.7064309306392,0,0,0
530,39,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,1,0
532,50,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,1
533,18,1,693.1542112950341,711.0952068286277,0,569.4171686746988,1,414.2280701754386,0,0,0
534,23,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,1
535,19,0,693.1542112950341,805.5011764705882,4,618.0247933884298,1,660.7064309306392,0,0,0
536,21,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
537,19,0,693.1542112950341,747.7302481351804,4,642.3239740820734,1,660.7064309306392,0,0,0
538,55,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
539,49,1,693.1542112950341,747.7302481351804,5,806.9424928794249,1,697.4142614601019,0,0,0
540,38,1,693.1542112950341,805.5011764705882,1,728.6656035328754,1,796.7804206309464,0,0,0
542,52,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
543,35,1,693.1542112950341,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
544,35,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
545,30,1,773.3871370590072,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
546,34,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,697.4142614601019,0,0,0
547,42,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
548,17,0,693.1542112950341,711.0952068286277,2,382.32666666666665,1,660.7064309306392,0,0,0
549,31,0,679.3261231281198,711.0952068286277,1,806.9424928794249,1,660.7064309306392,0,0,0
550,21,1,773.3871370590072,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
551,43,0,693.1542112950341,711.0952068286277,1,618.0247933884298,1,660.7064309306392,0,0,0
552,44,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
553,34,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
554,31,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
555,33,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
556,33,1,773.3871370590072,747.7302481351804,5,728.6656035328754,1,796.7804206309464,0,0,0
557,36,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,697.4142614601019,0,0,0
558,28,1,693.1542112950341,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
559,52,0,679.3261231281198,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,1
560,65,0,693.1542112950341,747.7302481351804,3,806.9424928794249,0,707.1732675661159,0,0,0
562,61,1,693.1542112950341,747.7302481351804,2,806.9424928794249,1,660.7064309306392,0,0,0
563,25,0,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
564,17,1,693.1542112950341,747.7302481351804,5,382.32666666666665,1,660.7064309306392,0,0,0
566,33,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
567,32,1,773.3871370590072,747.7302481351804,5,618.0247933884298,0,660.7064309306392,1,0,0
568,22,1,773.3871370590072,711.0952068286277,3,569.4171686746988,1,660.7064309306392,0,1,0
569,27,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
570,43,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
571,38,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,1
573,22,1,773.3871370590072,747.7302481351804,3,728.6656035328754,1,796.7804206309464,0,0,0
574,30,0,693.1542112950341,243.60848769649283,4,618.0247933884298,0,660.7064309306392,0,0,0
575,67,0,679.3261231281198,711.0952068286277,4,806.9424928794249,1,697.4142614601019,0,0,1
576,34,1,773.3871370590072,747.7302481351804,4,728.6656035328754,1,796.7804206309464,0,0,0
577,38,1,693.1542112950341,243.60848769649283,1,728.6656035328754,0,796.7804206309464,0,0,0
578,36,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
580,37,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
581,43,0,773.3871370590072,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
582,27,1,693.1542112950341,747.7302481351804,5,569.4171686746988,1,660.7064309306392,0,0,0
583,39,1,693.1542112950341,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
584,30,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
587,42,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,0
588,27,0,693.1542112950341,711.0952068286277,3,806.9424928794249,1,660.7064309306392,0,0,0
589,51,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
591,47,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,1,0
592,48,1,773.3871370590072,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
593,21,0,773.3871370590072,711.0952068286277,1,569.4171686746988,0,414.2280701754386,0,0,0
594,23,1,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
595,32,0,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
596,32,1,773.3871370590072,711.0952068286277,5,618.0247933884298,1,660.7064309306392,0,0,0
598,25,1,693.1542112950341,747.7302481351804,5,728.6656035328754,0,796.7804206309464,0,0,0
599,23,0,693.1542112950341,711.0952068286277,5,806.9424928794249,0,796.7804206309464,0,0,0
600,34,1,773.3871370590072,747.7302481351804,1,806.9424928794249,1,796.7804206309464,0,0,1
601,55,0,693.1542112950341,711.0952068286277,3,806.9424928794249,1,796.7804206309464,0,0,0
602,29,0,693.1542112950341,747.7302481351804,5,618.0247933884298,0,660.7064309306392,0,0,0
603,41,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
604,27,1,773.3871370590072,711.0952068286277,2,806.9424928794249,1,697.4142614601019,0,0,0
605,22,0,773.3871370590072,711.0952068286277,4,569.4171686746988,1,660.7064309306392,0,0,0
607,41,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
608,53,1,693.1542112950341,711.0952068286277,1,728.6656035328754,1,796.7804206309464,0,0,0
609,61,1,773.3871370590072,747.7302481351804,2,806.9424928794249,1,660.7064309306392,0,0,0
610,25,1,693.1542112950341,711.0952068286277,5,569.4171686746988,1,660.7064309306392,0,0,0
611,33,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,660.7064309306392,0,0,0
612,32,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
613,24,0,773.3871370590072,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
614,28,1,773.3871370590072,711.0952068286277,5,806.9424928794249,1,796.7804206309464,1,0,1
615,37,1,773.3871370590072,711.0952068286277,0,728.6656035328754,1,796.7804206309464,0,0,0
616,29,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
617,19,0,773.3871370590072,711.0952068286277,4,642.3239740820734,0,660.7064309306392,0,0,0
618,20,1,693.1542112950341,711.0952068286277,5,569.4171686746988,0,660.7064309306392,0,0,0
620,45,1,693.1542112950341,711.0952068286277,5,806.9424928794249,0,660.7064309306392,0,0,0
622,29,1,773.3871370590072,711.0952068286277,4,728.6656035328754,1,796.7804206309464,0,0,1
623,41,0,693.1542112950341,747.7302481351804,5,806.9424928794249,0,796.7804206309464,0,0,0
624,29,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
625,27,0,693.1542112950341,747.7302481351804,3,569.4171686746988,1,660.7064309306392,0,0,0
626,40,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
627,36,0,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
628,22,1,773.3871370590072,747.7302481351804,3,806.9424928794249,1,660.7064309306392,0,0,0
629,44,0,693.1542112950341,747.7302481351804,5,806.9424928794249,1,796.7804206309464,0,0,0
630,35,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,660.7064309306392,0,0,0
631,40,0,773.3871370590072,711.0952068286277,0,806.9424928794249,1,414.2280701754386,0,0,0
633,40,1,693.1542112950341,711.0952068286277,5,806.9424928794249,1,796.7804206309464,0,0,0
634,49,1,679.3261231281198,711.0952068286277,5,728.6656035328754,1,796.7804206309464,0,0,0
635,25,1,693.1542112950341,747.7302481351804,5,618.0247933884298,1,660.7064309306392,0,0,0
