,Income
10955,0
10956,0
10957,1075
10958,0
10959,0
10960,0
10961,1226
10962,0
10963,0
10964,900
10965,0
10966,0
10967,0
10968,0
10969,0
10970,0
10971,0
10972,600
10973,0
10974,0
10975,425
10976,0
10977,0
10978,1200
10979,1200
10980,0
10981,425
10982,800
10983,525
10984,1399
10985,1300
10986,550
10987,700
10988,2730
10989,1300
10990,879
10991,1200
10992,2200
10993,1350
10994,2130
10995,0
10996,535
10997,1145
10998,1000
10999,0
11000,700
11001,1500
11002,0
11003,0
11004,0
11005,0
11006,1300
11007,2100
11009,450
11010,0
11011,425
11012,780
11013,0
11014,1075
11015,700
11016,0
11017,891
11018,600
11019,990
11020,700
11021,0
11022,624
11023,1800
11024,0
11025,0
11026,0
11027,2500
11028,0
11029,600
11030,0
11031,3000
11032,0
11033,0
11034,500
11035,579
11036,0
11037,1105
11038,0
11039,0
11040,0
11041,0
11042,1500
11043,1000
11044,0
11045,700
11046,0
11047,654
11048,850
11049,0
11050,1200
11051,0
11052,0
11053,425
11054,782
11055,0
11056,0
11057,0
11058,1350
11059,955
11060,600
11061,1800
11062,550
11063,3100
11064,0
11065,0
11066,1450
11067,1016
11068,500
11069,1200
11070,500
11071,1474
11072,1500
11073,425
11074,0
11075,0
11076,1257
11077,550
11078,1000
11079,0
11080,975
11081,1725
11082,0
11083,0
11084,0
11085,0
11086,1684
11087,900
11088,650
11089,3600
11090,0
11091,800
11092,0
11094,425
11095,435
11096,0
11097,1145
11098,435
11099,1150
11100,0
11101,425
11102,0
11103,0
11104,0
11105,0
11106,750
11107,0
11108,700
11109,1202
11110,0
11111,1500
11112,2000
11113,647
11114,0
11115,1700
11116,1800
11117,860
11118,800
11119,550
11120,0
11121,1000
11122,0
11123,150
11124,425
11125,0
11126,740
11127,0
11128,0
11129,1105
11130,0
11131,0
11132,200
11133,1000
11134,0
11135,798
11136,1200
11137,4800
11138,625
11139,0
11140,795
11141,0
11142,500
11143,525
11144,550
11145,0
11146,800
11147,800
11148,600
11149,450
11150,920
11151,0
11152,425
11153,1300
11154,0
11155,0
11156,480
11157,475
11158,0
11159,900
11160,1500
11161,675
11162,525
11163,900
11164,0
11165,500
11166,800
11167,0
11168,0
11169,700
11170,800
11171,450
11172,0
11173,1150
11174,750
11175,900
11176,0
11177,0
11178,1037
11179,500
11180,1250
11181,1500
11182,1200
11183,500
11184,549
11185,0
11186,0
11187,1000
11188,0
11189,1800
11190,0
11191,0
11192,0
11193,1000
11194,0
11195,1700
11196,450
11197,750
11198,0
11199,800
11200,0
11201,425
11202,1600
11203,937
11204,0
11205,525
11206,0
11207,143
11208,0
11209,0
11210,0
11211,0
11212,1600
11213,649
11214,1395
11215,844
11216,636
11217,1817
11218,0
11219,525
11220,568
11221,300
11222,0
11223,847
11224,500
11225,0
11226,900
11227,1100
11228,1173
11229,650
11230,500
11231,0
11232,0
11233,1076
11234,1000
11235,0
11236,0
11237,700
11238,0
11239,1000
11240,0
11241,1600
11242,0
11243,600
11244,755
11245,0
11246,0
11247,0
11248,0
11249,0
11250,1000
11251,0
11252,0
11253,1588
11254,1300
11255,0
11256,0
11257,0
11258,0
11259,0
11260,450
11261,500
11262,0
11263,1100
11264,0
11265,0
11266,985
11267,0
11268,0
11269,0
11270,0
11271,0
11272,1300
11273,700
11274,500
11275,1640
11276,0
11277,0
11278,860
11279,450
11280,475
11281,700
11282,0
11283,900
11284,0
11285,1300
11286,900
11287,1700
11288,1245
11289,675
11290,0
11291,2000
11292,1479
11293,750
11294,0
11295,1090
11296,1600
11297,900
11298,0
11299,900
11300,735
11301,2150
11302,0
11303,975
11304,0
11305,900
11306,0
11307,544
11308,0
11309,0
11310,425
11311,530
11312,450
11313,1497
11314,0
11315,655
11316,1300
11317,0
11318,0
11319,600
11320,0
11321,920
11322,0
11323,1500
11324,600
11325,0
11326,0
11327,800
11328,1065
11329,0
11330,0
11331,585
11332,1174
11333,0
11334,500
11335,1600
11336,0
11337,655
11338,0
11339,0
11340,0
11341,0
11342,435
11343,0
11344,0
11345,0
11346,1016
11347,425
11348,1677
11349,950
11350,0
11351,600
11352,700
11353,465
11354,0
11355,0
11356,0
11357,700
11358,0
11359,0
11360,800
11361,0
11362,1900
11363,0
11364,850
11365,1150
11366,0
11367,800
11368,0
11369,550
11370,1490
11371,950
11372,0
11373,1200
11374,0
11375,425
11376,0
11377,0
11378,1800
11379,625
11380,0
11381,900
11382,1200
11383,0
11384,425
11385,250
11386,535
11387,660
11388,530
11389,1150
11390,1300
11391,625
11392,700
11393,1485
11394,0
11395,0
11396,650
11397,718
11398,450
11399,900
11400,2500
11401,900
11402,633
11403,1566
11404,800
11405,0
11406,0
11407,0
11408,313
11409,0
11410,625
11411,600
11412,0
11413,425
11414,635
11415,0
11416,500
11417,465
11418,0
11419,0
11420,900
11421,0
11422,1300
11423,550
11424,1100
11425,0
11426,1000
11427,375
11428,1100
11429,1700
11430,400
11431,600
11432,1100
11433,0
11434,500
11435,800
11436,0
11437,460
11438,1045
11439,800
11440,500
11441,0
11442,0
11443,0
11444,1270
11445,961
11446,0
11447,0
11448,1550
11449,0
11450,0
11451,1833
11452,0
11453,700
11454,0
11455,0
11456,900
11457,0
11458,0
11459,0
11460,2363
11461,800
11462,0
11463,0
11464,0
11465,500
11466,1060
11467,1400
11468,2000
11469,0
11470,505
11471,0
11472,1100
11473,1200
11474,650
11475,1300
11476,400
11477,1800
11478,0
11479,1280
11480,763
11481,0
11482,0
11483,0
11484,0
11485,0
11486,0
11487,1445
11488,716
11489,0
11490,0
11491,0
11492,425
11493,0
11494,0
11495,675
11496,975
11497,0
11498,918
11499,730
11500,500
11501,1600
11502,1300
11503,0
11504,0
11505,0
11506,675
11507,900
11508,0
11509,0
11510,0
11511,0
11512,0
11513,500
11514,1285
11515,2500
11516,800
11517,650
11518,1000
11519,800
11520,900
11521,1125
11522,450
11523,0
11524,0
11525,500
11526,0
11527,0
11528,950
11529,1250
11530,425
11531,0
11532,0
11533,650
11534,800
11535,2250
11536,875
11537,550
11538,600
11539,0
11540,425
11541,700
11542,635
11543,700
11544,1434
11545,500
11546,575
11547,650
11548,1800
11549,0
11550,2965
11551,1450
11552,0
11553,780
11554,550
11555,600
11556,0
11557,0
11558,0
11559,770
11560,963
11561,0
11562,0
11563,3000
11564,200
11565,550
11566,1300
11567,500
11568,0
11569,0
11570,1977
11571,770
11572,500
11573,0
11574,650
11575,800
11576,500
11577,1025
11578,0
11579,0
11580,1576
11581,600
11582,500
11583,1200
11584,0
11585,0
11586,1082
11587,920
11588,0
11589,0
11590,1000
11591,1808
11592,0
11593,700
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,425
11601,600
11602,0
11603,800
11604,2208
11605,800
11606,0
11607,0
11608,1335
11609,250
11610,0
11611,0
11612,0
11613,0
11614,0
11615,0
11616,0
11617,2200
11618,1100
11619,0
11620,1750
11621,956
11622,1880
11623,675
11624,450
11625,0
11626,1849
11627,958
11628,475
11629,0
11630,0
11631,1050
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,550
11639,0
11640,692
11641,0
11642,705
11643,0
11644,0
11645,900
11646,1500
11647,700
11648,750
11649,0
11650,0
11651,500
11652,443
11653,425
11654,550
11655,0
11656,0
11657,0
11658,700
11659,0
11660,210
11661,0
11662,0
11663,1683
11664,0
11665,600
11666,0
11667,0
11668,0
11669,233
11670,800
11671,0
11672,0
11673,650
11674,0
11675,213
11676,0
11677,800
11678,0
11679,0
11680,0
11681,0
11682,1660
11683,1200
11684,908
11685,0
11686,0
11687,0
11688,575
11689,0
11690,800
11691,0
11692,2800
11693,0
11694,505
11695,2100
11696,0
11697,0
11698,1000
11699,735
11700,0
11701,0
11702,650
11703,0
11704,0
11705,0
11706,0
11707,0
11708,0
11709,495
11710,1500
11711,0
11712,0
11713,1500
11714,500
11715,0
11716,1075
11717,0
11718,0
11719,0
11720,0
11721,1479
11722,1100
11723,0
11724,0
11725,0
11726,0
11727,1500
11728,0
11729,550
11730,0
11731,0
11732,1102
11733,1100
11734,1274
11735,0
11736,1556
11737,650
11738,843
11739,0
11740,823
11741,966
11742,0
11743,900
11744,900
11745,750
11746,0
11747,750
11748,500
11749,0
11750,0
11751,0
11752,1100
11753,0
11754,475
11755,853
11756,0
11757,303
11758,0
11759,425
11760,0
11761,0
11762,0
11763,900
11764,1300
11765,875
11766,1437
11767,0
11768,0
11769,0
11770,425
11771,0
11772,0
11773,1400
11774,800
11775,600
11776,500
11777,1017
11778,0
11779,1784
11780,0
11781,800
11782,772
11783,0
11784,750
11785,1423
11786,600
11787,600
11788,900
11789,2150
11790,625
11791,0
11792,0
11793,1320
11794,0
11795,0
11796,1238
11797,1303
11798,0
11799,700
11800,0
11801,738
11802,2226
11803,1000
11804,435
11805,0
11806,1570
11807,1300
11808,0
11809,0
11810,0
11811,716
11812,0
11813,1700
11814,0
11815,0
11816,0
11817,0
11818,0
11819,950
11820,0
11821,0
11822,725
11823,0
11824,0
11825,1100
11826,425
11827,0
11828,1200
11829,1800
11830,525
11831,0
11832,750
11833,650
11834,425
11835,1000
11836,0
11837,750
11838,0
11839,590
11840,0
11841,700
11842,1800
11843,0
11844,1000
11845,0
11846,625
11847,721
11848,550
11849,0
11850,600
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,425
11858,0
11859,2300
11860,0
11861,0
11862,425
11863,0
11864,1044
11865,500
11866,725
11867,0
11868,1600
11869,612
11870,0
11871,0
11872,2275
11873,993
11874,2300
11875,1200
11876,700
11877,805
11878,2000
11879,1260
11880,1075
11881,600
11882,1500
11883,0
11884,650
11885,0
11886,0
11887,703
11888,0
11889,0
11890,700
11891,1775
11892,0
11893,435
11894,0
11895,0
11896,0
11897,1400
11898,525
11899,1900
11900,0
11901,1700
11902,213
11903,1000
11904,0
11905,425
11906,2500
11907,1680
11908,791
11909,500
11910,0
11911,0
11912,0
11913,425
11914,0
11915,600
11916,0
11917,550
11918,400
11919,1660
11920,0
11921,800
11922,0
11923,900
11924,750
11925,0
11926,1300
11927,0
11928,0
11929,815
11930,600
11931,985
11932,0
11933,0
11934,900
11935,1032
11936,825
11937,450
11938,1000
11939,500
11940,0
11941,0
11942,0
11943,575
11944,425
11945,1400
11946,925
11947,850
11948,1018
11949,500
11950,1000
11951,600
11952,400
11953,3200
11954,800
11955,0
11956,425
11957,0
11958,0
11959,1600
11960,550
11961,0
11962,0
11963,1800
11964,0
11965,600
11966,0
11967,579
11968,0
11969,0
11970,0
11971,0
11972,0
11973,1200
11974,700
11975,0
11976,565
11977,1200
11978,0
11979,800
11980,875
11981,600
11982,1300
11983,1900
11984,500
11985,0
11986,0
11987,1400
11988,0
11989,1035
11990,670
11991,825
11992,0
11993,1700
11994,500
11995,1200
11996,1500
11997,0
11998,958
11999,0
12000,850
12001,0
12002,1300
12003,213
12004,750
12005,1000
12006,0
12007,1638
12008,0
12009,0
12010,0
12011,0
12012,2300
12013,0
12014,1195
12015,425
12016,0
12017,0
12018,0
12019,0
12020,0
12021,500
12022,0
12023,725
12024,450
12025,1731
12026,900
12027,0
12028,500
12029,500
12030,0
12031,3000
12032,1400
12033,0
12034,700
12035,600
12036,1000
12037,480
12038,0
12039,0
12040,450
12041,0
12042,0
12043,0
12044,1457
12045,500
12046,1000
12047,1346
12048,425
12049,0
12050,1000
12051,900
12052,0
12053,865
12054,0
12055,650
12056,895
12057,0
12058,1100
12059,1000
12060,1070
12061,0
12062,1571
12063,1476
12064,525
12065,480
12066,0
12067,900
12068,970
12069,0
12070,550
12071,600
12072,0
12073,800
12074,0
12075,0
12076,700
12077,965
12078,0
12079,500
12080,700
12081,550
12082,425
12083,500
12084,700
12085,0
12086,0
12087,425
12088,600
12089,0
12090,0
12091,1275
12092,0
12093,0
12094,0
12095,750
12096,925
12097,0
12098,500
12099,600
12100,425
12101,0
12102,0
12103,0
12104,0
12105,0
12106,1250
12107,1300
12108,0
12109,0
12110,500
12111,0
12112,800
12113,1600
12114,500
12115,0
12116,0
12117,0
12118,700
12119,800
12120,0
12121,0
12122,640
12123,3000
12124,0
12125,1260
12126,800
12127,836
12128,0
12129,0
12130,0
12131,0
12132,425
12133,0
12134,0
12135,725
12136,979
12137,500
12138,0
12139,2000
12140,900
12141,500
12142,800
12143,425
12144,1000
12145,0
12146,650
12147,0
12148,425
12149,400
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,1025
12157,0
12158,1000
12159,450
12160,0
12161,600
12162,0
12163,0
12164,600
12165,968
12166,0
12167,600
12168,650
12169,0
12170,425
12171,700
12172,0
12173,1100
12174,1200
12175,0
12176,800
12177,650
12178,0
12179,500
12180,650
12181,1106
12182,500
12183,600
12184,670
12185,963
12186,0
12187,0
12188,0
12189,0
12190,700
12191,975
12192,950
12193,660
12194,490
12195,0
12196,700
12197,525
12198,817
12199,0
12200,0
12201,0
12202,0
12203,1445
12204,1300
12205,425
12206,0
12207,0
12208,1600
12209,1200
12210,0
12211,0
12212,0
12213,850
12214,0
12215,0
12216,1000
12217,720
12218,1000
12219,1400
12220,825
12221,1080
12222,0
12223,800
12224,0
12225,485
12226,0
12227,610
12228,0
12229,0
12230,0
12231,0
12232,600
12233,0
12234,435
12235,525
12236,0
12237,800
12238,800
12239,0
12240,450
12241,1050
12242,550
12243,1700
12244,0
12245,0
12246,1600
12247,700
12248,0
12249,800
12250,575
12251,0
12252,0
12253,950
12254,0
12255,1900
12256,900
12257,0
12258,0
12259,875
12260,0
12261,0
12262,0
12263,1200
12264,700
12265,0
12266,0
12267,0
12268,865
12269,0
12270,0
12271,800
12272,0
12273,0
12274,1100
12275,0
12276,688
12277,1000
12278,0
12279,1200
12280,465
12281,0
12282,2160
12283,0
12284,495
12285,1231
12286,525
12287,600
12288,0
12289,0
12290,0
12291,1200
12292,850
12293,0
12294,825
12295,776
12296,0
12297,0
12298,0
12299,435
12300,0
12301,200
12302,0
12303,0
12304,600
12305,750
12306,0
12307,850
12308,1100
12309,0
12310,525
12311,0
12312,0
12313,0
12314,0
12315,0
12316,350
12317,440
12318,1000
12319,0
12320,550
12321,700
12322,1250
12323,0
12324,1000
12325,0
12326,1500
12327,1000
12328,1096
12329,678
12330,855
12331,450
12332,700
12333,0
12334,0
12335,930
12336,0
12337,580
12338,0
12339,500
12340,0
12341,0
12342,550
12343,1600
12344,0
12345,1700
12346,0
12347,450
12348,0
12349,0
12350,0
12351,0
12352,1425
12353,0
12354,925
12355,0
12356,1700
12357,1000
12358,564
12359,290
12360,1600
12361,700
12362,0
12363,0
12364,0
12365,750
12366,600
12367,5500
12368,0
12369,0
12370,550
12371,0
12372,0
12373,0
12374,0
12375,425
12376,0
12377,2800
12378,425
12379,0
12380,740
12381,500
12382,650
12383,0
12384,700
12385,0
12386,1200
12387,800
12388,0
12389,500
12390,0
12391,1600
12392,800
12393,255
12394,550
12395,600
12396,1473
12397,0
12398,0
12399,525
12400,0
12401,0
12402,1412
12403,1300
12404,0
12405,756
12406,400
12407,0
12408,1200
12409,0
12410,1000
12411,1004
12412,0
12413,1800
12414,1150
12415,150
12416,550
12417,0
12418,1400
12419,450
12420,1150
12421,0
12422,0
12423,800
12424,7800
12425,800
12426,850
12427,1300
12428,550
12429,0
12430,1900
12431,625
12432,0
12433,500
12434,500
12435,1200
12436,0
12437,650
12438,1250
12439,4000
12440,0
12441,1100
12442,2000
12443,0
12444,400
12445,1600
12446,800
12447,0
12448,0
12449,675
12450,550
12451,575
12452,924
12453,0
12454,1050
12455,1800
12456,585
12457,0
12458,900
12459,0
12460,850
12461,1600
12462,0
12463,600
12464,0
12465,0
12466,0
12467,520
12468,0
12469,0
12470,0
12471,0
12472,0
12473,500
12474,800
12475,0
12476,1400
12477,525
12478,1300
12479,435
12480,600
12481,425
12482,0
12483,0
12484,0
12485,0
12486,1375
12487,0
12488,710
12489,0
12490,0
12491,800
12492,0
12493,0
12494,0
12495,1050
12496,500
12497,0
12498,0
12499,0
12500,1215
12501,0
12502,1200
12503,2500
12504,836
12505,600
12506,500
12507,1433
12508,599
12509,0
12510,630
12511,800
12512,0
12513,805
12514,0
12515,0
12516,1293
12517,0
12518,450
12519,0
12520,1100
12521,0
12522,0
12523,750
12524,0
12525,800
12526,1634
12527,0
12528,0
12529,550
12530,550
12531,2000
12532,1500
12533,0
12534,565
12535,850
12536,600
12537,1700
12538,1200
12539,0
12540,1000
12541,2000
12542,1600
12543,700
12544,0
12545,1914
12546,525
12547,0
12548,0
12549,0
12550,1000
12551,545
12552,1400
12553,0
12554,799
12555,0
12556,700
12557,600
12558,1752
12559,1300
12560,700
12561,1385
12562,0
12563,0
12564,0
12565,0
12566,0
12567,900
12568,795
12569,0
12570,800
12571,2200
12572,0
12573,0
12574,0
12575,0
12576,465
12577,785
12578,0
12579,1650
12580,435
12581,425
12582,0
12583,550
12584,0
12585,0
12586,550
12587,1100
12588,840
12589,0
12590,0
12591,829
12592,712
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,500
12600,580
12601,1000
12602,1799
12603,0
12604,2500
12605,1800
12606,0
12607,0
12608,400
12609,0
12610,983
12611,1600
12612,0
12613,860
12614,0
12615,0
12616,1450
12617,1800
12618,1600
12619,1000
12620,750
12621,700
12622,800
12623,700
12624,600
12625,0
12626,1260
12627,600
12628,1000
12629,975
12630,0
12631,0
12632,700
12633,0
12634,0
12635,900
12636,1000
12637,0
12638,700
12639,0
12640,0
12641,0
12642,865
12643,0
12644,550
12645,800
12646,625
12647,0
12648,0
12649,0
12650,0
12651,900
12652,0
12653,0
12654,0
12655,750
12656,684
12657,0
12658,700
12659,0
12660,500
12661,700
12662,0
12663,0
12664,0
12665,0
12666,1300
12667,750
12668,500
12669,425
12670,0
12671,500
12672,600
12673,0
12674,0
12675,0
12676,450
12677,500
12678,0
12679,0
12680,600
12681,0
12682,0
12683,0
12684,0
12685,510
12686,0
12687,580
12688,525
12689,615
12690,0
12691,600
12692,800
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,850
12700,0
12701,425
12702,809
12703,0
12704,0
12705,850
12706,800
12707,0
12708,750
12709,600
12710,0
12711,0
12712,964
12713,835
12714,0
12715,1646
12716,625
12717,800
12718,0
12719,735
12720,1800
12721,0
12722,500
12723,713
12724,0
12725,0
12726,0
12727,0
12728,878
12729,0
12730,0
12731,0
12732,0
12733,0
12734,600
12735,1307
12736,0
12737,0
12738,1100
12739,1925
12740,900
12741,0
12742,1250
12743,1100
12744,510
12745,475
12746,1240
12747,0
12748,0
12749,0
12750,600
12751,0
12752,1850
12753,0
12754,0
12755,700
12756,1300
12757,1121
12758,425
12759,900
12760,0
12761,0
12762,0
12763,701
12764,0
12765,0
12766,0
12767,767
12768,0
12769,0
12770,1800
12771,0
12772,0
12773,2019
12774,0
12775,600
12776,0
12777,0
12778,0
12779,0
12780,1480
12781,425
12782,680
12783,0
12784,0
12785,1300
12786,550
12787,1659
12788,850
12789,0
12790,0
12791,1685
12793,700
12794,500
12795,0
12796,1625
12797,2000
12798,0
12799,0
12800,0
12801,500
12802,425
12803,0
12804,0
12805,0
12806,775
12807,688
12808,2200
12809,0
12810,712
12811,1000
12812,875
12813,0
12814,0
12815,535
12816,0
12817,525
12818,0
12819,0
12820,1220
12821,0
12822,1400
12823,875
12824,0
12825,0
12826,0
12827,0
12828,0
12829,550
12830,0
12831,0
12832,700
12833,700
12834,0
12835,425
12836,0
12837,0
12838,500
12839,0
12840,900
12841,500
12842,0
12843,800
12844,500
12845,425
12846,500
12847,975
12848,0
12849,1000
12850,0
12851,0
12852,0
12853,700
12854,650
12855,0
12856,600
12857,0
12858,450
12859,0
12860,0
12861,0
12862,3060
12863,0
12864,1800
12865,560
12866,775
12867,0
12868,0
12869,1500
12870,500
12871,1050
12872,0
12873,0
12874,0
12875,0
12876,925
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,450
12884,0
12885,450
12886,0
12887,525
12888,500
12889,0
12890,600
12891,935
12892,1500
12893,700
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,800
12901,0
12902,1200
12903,800
12904,425
12905,0
12906,0
12907,0
12908,0
12909,750
12910,1700
12911,475
12912,500
12913,2200
12914,725
12915,500
12916,675
12917,850
12918,1300
12919,525
12920,500
12921,575
12922,425
12923,750
12924,0
12925,500
12926,0
12927,731
12928,0
12929,1286
12930,0
12931,0
12932,0
12933,1900
12934,1800
12935,0
12936,3300
12937,0
12938,1200
12939,475
12940,1000
12941,1235
12942,1300
12943,1350
12944,500
12945,0
12946,0
12947,465
12948,0
12949,0
12950,500
12951,0
12952,800
12953,1300
12954,550
12955,1058
12956,0
12957,500
12958,0
12959,0
12960,0
12961,500
12962,400
12963,0
12964,0
12965,0
12966,0
12967,1600
12968,650
12969,1800
12970,725
12971,700
12972,0
12973,522
12974,0
12975,0
12976,0
12977,0
12978,700
12979,0
12980,5500
12981,500
12982,575
12983,425
12984,0
12985,550
12986,0
12987,900
12988,0
12989,800
12990,500
12991,700
12992,0
12993,0
12994,1000
12995,1135
12996,515
12997,1600
12998,500
12999,400
13000,0
13001,0
13002,700
13003,211
13004,1374
13005,0
13006,255
13007,0
13008,530
13009,800
13010,0
13011,0
13012,0
13013,800
13014,595
13015,1100
13016,1057
13017,0
13018,834
13019,0
13020,0
13021,0
13022,0
13023,1489
13024,0
13025,900
13026,950
13027,0
13028,0
13029,0
13030,0
13031,637
13032,480
13033,0
13034,2300
13035,1300
13036,0
13037,900
13038,810
13039,0
13040,1108
13041,0
13042,700
13043,400
13044,0
13045,0
13046,600
13047,425
13048,2100
13049,475
13050,1000
13051,435
13052,1300
13053,560
13054,1538
13055,0
13056,2200
13057,0
13058,0
13059,0
13060,450
13061,0
13062,565
13063,0
13064,1073
13065,425
13066,475
13067,1619
13068,0
13069,1500
13070,850
13071,650
13072,0
13073,0
13074,466
13075,0
13076,2000
13077,0
13078,720
13079,800
13080,0
13081,0
13082,900
13083,0
13084,0
13085,625
13086,750
13087,900
13088,0
13089,435
13090,804
13091,930
13092,500
13093,0
13094,0
13095,1140
13096,485
13097,1100
13098,0
13099,850
13100,700
13101,1500
13102,696
13103,0
13104,800
13105,900
13106,365
13107,0
13108,425
13109,0
13110,625
13111,823
13112,0
13113,0
13114,0
13115,0
13116,0
13117,600
13118,1000
13119,800
13120,562
13121,450
13122,0
13123,1000
13124,0
13125,856
13126,0
13127,1500
13128,730
13129,0
13130,0
13131,0
13132,0
13133,0
13134,500
13135,0
13136,425
13137,450
13138,0
13139,2952
13140,345
13141,0
13142,0
13143,0
13144,0
13145,425
13146,650
13147,900
13148,700
13149,550
13150,0
13151,729
13152,495
13153,0
13154,0
13155,450
13156,0
13157,0
13158,385
13159,0
13160,3400
13161,0
13162,1830
13163,0
13164,0
13165,1700
13166,0
13167,0
13168,700
13169,0
13170,758
13171,1900
13172,5500
13173,0
13174,650
13175,425
13176,0
13177,1500
13178,1790
13179,450
13180,900
13181,0
13182,0
13183,976
13184,625
13185,1100
13186,1100
13187,1500
13188,445
13189,0
13190,0
13191,700
13192,1300
13193,0
13194,900
13195,0
13196,1100
13197,465
13198,600
13199,0
13200,0
13201,0
13202,1000
13203,0
13204,780
13205,0
13206,0
13207,0
13208,0
13209,1999
13210,100
13211,0
13212,0
13213,435
13214,800
13215,1800
13216,0
13217,0
13218,1600
13219,0
13220,0
13221,832
13222,1094
13223,1600
13224,660
13225,2400
13226,0
13227,1875
13228,1100
13229,0
13230,1300
13231,1400
13232,625
13233,1125
13234,0
13235,900
13236,1532
13237,0
13238,500
13239,1300
13240,550
13241,915
13242,550
13243,0
13244,692
13245,800
13246,1290
13247,650
13248,0
13249,485
13250,1000
13251,1305
13252,900
13253,0
13254,650
13255,0
13256,0
13257,780
13258,800
13259,0
13260,0
13261,0
13262,1400
13263,600
13264,1200
13265,0
13266,786
13267,0
13268,950
13269,0
13270,0
13271,600
13272,1040
13273,1000
13274,0
13275,0
13276,500
13277,0
13278,0
13279,1050
13280,0
13281,500
13282,0
13283,515
13284,0
13285,900
13286,902
13287,0
13288,0
13289,0
13290,450
13291,0
13292,675
13293,1000
13294,565
13295,0
13296,650
13297,0
13298,0
13299,0
13300,0
13301,0
13302,936
13303,801
13304,0
13305,868
13306,1000
13307,0
13308,800
13309,900
13310,0
13311,1900
13312,0
13313,400
13314,750
13315,450
13316,0
13317,0
13318,800
13319,0
13320,425
13321,1469
13322,0
13323,950
13324,1300
13325,800
13326,0
13327,1195
13328,550
13329,700
13330,1300
13331,1085
13332,2000
13333,850
13334,0
13335,0
13336,550
13337,0
13338,0
13339,0
13340,0
13341,625
13342,0
13343,0
13344,0
13345,0
13346,0
13347,540
13348,920
13349,0
13350,1370
13351,825
13352,0
13353,0
13354,0
13355,1800
13356,1000
13357,525
13358,500
13359,848
13360,700
13361,580
13362,0
13363,0
13364,0
13365,1000
13366,425
13367,0
13368,1500
13369,1500
13370,425
13371,0
13372,450
13373,0
13374,450
13375,0
13376,5000
13377,0
13378,625
13379,800
13380,600
13381,865
13382,0
13383,846
13384,1554
13385,0
13386,500
13387,1500
13388,2800
13389,0
13390,0
13391,800
13392,0
13393,880
13394,1100
13395,1000
13396,762
13397,1000
13398,0
13399,800
13400,1025
13401,0
13402,0
13403,800
13404,0
13405,1600
13406,0
13407,0
13408,1425
13409,0
13410,500
13411,0
13412,485
13413,0
13414,0
13415,0
13416,1000
13417,400
13418,0
13419,0
13420,600
13421,490
13422,0
13423,0
13424,0
13425,1871
13426,525
13427,535
13428,0
13429,986
13430,750
13431,450
13432,1040
13433,0
13434,0
13435,1500
13436,0
13437,450
13438,1371
13439,385
13440,0
13441,600
13442,600
13443,700
13444,1750
13445,950
13446,0
13447,1349
13448,660
13449,450
13450,525
13451,0
13452,650
13453,1100
13454,550
13455,0
13456,750
13457,1171
13458,0
13459,150
13460,3581
13461,600
13462,505
13463,500
13464,300
13465,1500
13466,1518
13467,0
13468,0
13469,525
13470,1200
13471,600
13472,0
13473,0
13474,1500
13475,625
13476,600
13477,600
13478,0
13479,1210
13480,0
13481,830
13482,550
13483,0
13484,1400
13485,0
13486,700
13487,1400
13488,1100
13489,0
13490,425
13491,0
13492,2800
13493,1100
13494,0
13495,0
13496,1021
13497,0
13498,0
13499,475
13500,0
13501,1150
13502,1300
13503,425
13504,1000
13505,650
13506,0
13507,5400
13508,625
13509,950
13510,725
13511,435
13512,550
13513,575
13514,900
13515,1000
13516,1300
13517,0
13518,0
13519,485
13520,850
13521,1900
13522,811
13523,449
13524,1500
13525,1100
13526,0
13527,0
13528,425
13529,750
13530,800
13531,1500
13532,800
13533,2500
13534,0
13535,2000
13536,0
13537,0
13538,500
13539,0
13540,0
13541,0
13542,0
13543,800
13544,600
13545,425
13546,0
13547,0
13548,1600
13549,500
13550,1300
13551,525
13552,0
13553,500
13554,0
13555,0
13556,0
13557,0
13558,1075
13559,0
13560,525
13561,0
13562,0
13563,700
13564,0
13565,0
13566,0
13567,0
13568,1200
13569,0
13570,0
13571,520
13572,500
13573,0
13574,0
13575,1080
13576,500
13577,1247
13578,0
13579,0
13580,0
13581,0
13582,0
13583,700
13584,2000
13585,1450
13586,450
13587,1099
13588,700
13589,0
13590,0
13591,0
13592,0
13593,800
13594,1300
13595,0
13596,0
13597,468
13598,0
13599,525
13600,0
13601,1000
13602,500
13603,1000
13604,425
13605,781
13606,0
13607,0
13608,900
13609,0
13610,500
13611,500
13612,1371
13613,0
13614,1000
13615,0
13616,0
13617,0
13618,550
13619,0
13620,0
13621,575
13622,1670
13623,700
13624,1234
13625,450
13626,213
13627,0
13628,0
13629,0
13630,0
13631,732
13632,1700
13633,425
13634,676
13635,0
13636,900
13637,0
13638,0
13639,0
13640,425
13641,0
13642,1100
13643,800
13644,900
13645,0
13646,0
13647,2000
13648,700
